MySession_008_sync-15,3100000,4000000,b
MySession_008_sync-15,4000000,7100000,a
MySession_008_sync-15,7100000,7100000,sp
MySession_008_sync-15,7100000,7800000,sil
MySession_006_sync-02,0,1200000,sil
MySession_006_sync-02,1200000,2000000,a
MySession_006_sync-02,2000000,6000000,an
MySession_006_sync-02,6000000,6000000,sp
MySession_006_sync-02,6000000,6800000,sil
MySession_008_sync-52,0,700000,sil
MySession_008_sync-52,700000,1600000,k
MySession_008_sync-52,1600000,2000000,a
MySession_008_sync-52,2000000,3300000,m
MySession_008_sync-52,3300000,6400000,i
MySession_008_sync-52,6400000,6400000,sp
MySession_008_sync-52,6400000,6600000,sil
MySession_006_sync-10,0,800000,sil
MySession_006_sync-10,800000,1500000,k
MySession_006_sync-10,1500000,2200000,a
MySession_006_sync-10,2200000,3400000,R
MySession_006_sync-10,3400000,6000000,e
MySession_006_sync-10,6000000,6000000,sp
MySession_006_sync-10,6000000,6700000,sil
MySession_005_sync-23,0,800000,sil
MySession_005_sync-23,800000,2400000,R
MySession_005_sync-23,2400000,3300000,e
MySession_005_sync-23,3300000,5700000,n
MySession_005_sync-23,5700000,7200000,e
MySession_005_sync-23,7200000,7200000,sp
MySession_005_sync-23,7200000,7600000,sil
MySession_007_sync-28,0,900000,sil
MySession_007_sync-28,900000,2200000,R
MySession_007_sync-28,2200000,3400000,o
MySession_007_sync-28,3400000,4200000,t
MySession_007_sync-28,4200000,7500000,i
MySession_007_sync-28,7500000,7500000,sp
MySession_007_sync-28,7500000,7800000,sil
MySession_005_sync-03,0,1300000,sil
MySession_005_sync-03,1300000,1900000,e
MySession_005_sync-03,1900000,3700000,k
MySession_005_sync-03,3700000,5900000,o
MySession_005_sync-03,5900000,5900000,sp
MySession_005_sync-03,5900000,6400000,sil
MySession_007_sync-05,0,700000,sil
MySession_007_sync-05,700000,1700000,k
MySession_007_sync-05,1700000,2000000,u
MySession_007_sync-05,2000000,3400000,d
MySession_007_sync-05,3400000,6700000,e
MySession_007_sync-05,6700000,6700000,sp
MySession_007_sync-05,6700000,7300000,sil
MySession_008_sync-36,0,600000,sil
MySession_008_sync-36,600000,1500000,t
MySession_008_sync-36,1500000,2700000,o
MySession_008_sync-36,2700000,3700000,p
MySession_008_sync-36,3700000,7400000,e
MySession_008_sync-36,7400000,7400000,sp
MySession_008_sync-36,7400000,8000000,sil
MySession_005_sync-16,0,800000,sil
MySession_005_sync-16,800000,1500000,k
MySession_005_sync-16,1500000,3000000,on
MySession_005_sync-16,3000000,4000000,d
MySession_005_sync-16,4000000,6500000,e
MySession_005_sync-16,6500000,6500000,sp
MySession_005_sync-16,6500000,7100000,sil
MySession_005_sync-41,0,800000,sil
MySession_005_sync-41,800000,1800000,n
MySession_005_sync-41,1800000,2600000,a
MySession_005_sync-41,2600000,3300000,R
MySession_005_sync-41,3300000,6500000,e
MySession_005_sync-41,6500000,6500000,sp
MySession_005_sync-41,6500000,7000000,sil
MySession_005_sync-40,0,1400000,sil
MySession_005_sync-40,1400000,2000000,a
MySession_005_sync-40,2000000,2300000,k
MySession_005_sync-40,2300000,4100000,s
MySession_005_sync-40,4100000,7400000,e
MySession_005_sync-40,7400000,7400000,sp
MySession_005_sync-40,7400000,8000000,sil
MySession_005_sync-32,0,700000,sil
MySession_005_sync-32,700000,1600000,k
MySession_005_sync-32,1600000,2000000,o
MySession_005_sync-32,2000000,3200000,m
MySession_005_sync-32,3200000,6000000,i
MySession_005_sync-32,6000000,6000000,sp
MySession_005_sync-32,6000000,6200000,sil
MySession_006_sync-18,0,1100000,sil
MySession_006_sync-18,1100000,3000000,z
MySession_006_sync-18,3000000,3800000,e
MySession_006_sync-18,3800000,4200000,R
MySession_006_sync-18,4200000,7600000,o
MySession_006_sync-18,7600000,7600000,sp
MySession_006_sync-18,7600000,8100000,sil
MySession_008_sync-51,0,3700000,sil
MySession_008_sync-51,3700000,4800000,m
MySession_008_sync-51,4800000,5400000,e
MySession_008_sync-51,5400000,7100000,m
MySession_008_sync-51,7100000,9600000,o
MySession_008_sync-51,9600000,9600000,sp
MySession_008_sync-51,9600000,10200000,sil
MySession_005_sync-08,0,800000,sil
MySession_005_sync-08,800000,1700000,k
MySession_005_sync-08,1700000,2600000,a
MySession_005_sync-08,2600000,3200000,R
MySession_005_sync-08,3200000,6100000,a
MySession_005_sync-08,6100000,6100000,sp
MySession_005_sync-08,6100000,6700000,sil
MySession_007_sync-25,0,6200000,sil
MySession_007_sync-25,6200000,7000000,i
MySession_007_sync-25,7000000,8200000,b
MySession_007_sync-25,8200000,10500000,u
MySession_007_sync-25,10500000,10500000,sp
MySession_007_sync-25,10500000,11300000,sil
MySession_008_sync-35,0,900000,sil
MySession_008_sync-35,900000,2300000,R
MySession_008_sync-35,2300000,3100000,e
MySession_008_sync-35,3100000,5700000,v
MySession_008_sync-35,5700000,7400000,e
MySession_008_sync-35,7400000,7400000,sp
MySession_008_sync-35,7400000,8200000,sil
MySession_008_sync-27,0,900000,sil
MySession_008_sync-27,900000,2000000,d
MySession_008_sync-27,2000000,3000000,i
MySession_008_sync-27,3000000,4300000,k
MySession_008_sync-27,4300000,7400000,o
MySession_008_sync-27,7400000,7400000,sp
MySession_008_sync-27,7400000,7900000,sil
MySession_008_sync-07,0,800000,sil
MySession_008_sync-07,800000,1600000,k
MySession_008_sync-07,1600000,2900000,a
MySession_008_sync-07,2900000,3800000,p
MySession_008_sync-07,3800000,6800000,a
MySession_008_sync-07,6800000,6800000,sp
MySession_008_sync-07,6800000,7300000,sil
MySession_007_sync-54,0,800000,sil
MySession_007_sync-54,800000,1800000,R
MySession_007_sync-54,1800000,3400000,an
MySession_007_sync-54,3400000,5200000,s
MySession_007_sync-54,5200000,8300000,i
MySession_007_sync-54,8300000,8300000,sp
MySession_007_sync-54,8300000,8700000,sil
MySession_008_sync-08,0,900000,sil
MySession_008_sync-08,900000,2000000,R
MySession_008_sync-08,2000000,2400000,a
MySession_008_sync-08,2400000,3400000,d
MySession_008_sync-08,3400000,7300000,e
MySession_008_sync-08,7300000,7300000,sp
MySession_008_sync-08,7300000,8000000,sil
MySession_005_sync-13,0,800000,sil
MySession_005_sync-13,800000,1500000,k
MySession_005_sync-13,1500000,2100000,a
MySession_005_sync-13,2100000,3200000,b
MySession_005_sync-13,3200000,6100000,a
MySession_005_sync-13,6100000,6100000,sp
MySession_005_sync-13,6100000,6400000,sil
MySession_006_sync-21,0,800000,sil
MySession_006_sync-21,800000,2500000,an
MySession_006_sync-21,2500000,3300000,g
MySession_006_sync-21,3300000,5600000,O
MySession_006_sync-21,5600000,6700000,R
MySession_006_sync-21,6700000,6700000,sp
MySession_006_sync-21,6700000,7400000,sil
MySession_008_sync-25,0,900000,sil
MySession_008_sync-25,900000,2500000,R
MySession_008_sync-25,2500000,3000000,e
MySession_008_sync-25,3000000,4200000,n
MySession_008_sync-25,4200000,7500000,e
MySession_008_sync-25,7500000,7500000,sp
MySession_008_sync-25,7500000,8200000,sil
MySession_007_sync-06,0,800000,sil
MySession_007_sync-06,800000,1600000,d
MySession_007_sync-06,1600000,2000000,i
MySession_007_sync-06,2000000,4100000,f
MySession_007_sync-06,4100000,6100000,y
MySession_007_sync-06,6100000,6100000,sp
MySession_007_sync-06,6100000,6800000,sil
MySession_006_sync-08,0,900000,sil
MySession_006_sync-08,900000,2100000,R
MySession_006_sync-08,2100000,2600000,e
MySession_006_sync-08,2600000,4500000,s
MySession_006_sync-08,4500000,7400000,i
MySession_006_sync-08,7400000,7400000,sp
MySession_006_sync-08,7400000,7600000,sil
MySession_008_sync-40,0,900000,sil
MySession_008_sync-40,900000,2000000,m
MySession_008_sync-40,2000000,2500000,e
MySession_008_sync-40,2500000,4500000,s
MySession_008_sync-40,4500000,7300000,i
MySession_008_sync-40,7300000,7300000,sp
MySession_008_sync-40,7300000,7700000,sil
MySession_008_sync-50,0,900000,sil
MySession_008_sync-50,900000,2100000,b
MySession_008_sync-50,2100000,3500000,a
MySession_008_sync-50,3500000,7000000,y
MySession_008_sync-50,7000000,7000000,sp
MySession_008_sync-50,7000000,7200000,sil
MySession_008_sync-56,0,900000,sil
MySession_008_sync-56,900000,2300000,m
MySession_008_sync-56,2300000,2600000,a
MySession_008_sync-56,2600000,3400000,R
MySession_008_sync-56,3400000,6400000,i
MySession_008_sync-56,6400000,6400000,sp
MySession_008_sync-56,6400000,7000000,sil
MySession_005_sync-39,0,1000000,sil
MySession_005_sync-39,1000000,2000000,s
MySession_005_sync-39,2000000,3000000,e
MySession_005_sync-39,3000000,3600000,R
MySession_005_sync-39,3600000,6300000,e
MySession_005_sync-39,6300000,6300000,sp
MySession_005_sync-39,6300000,7100000,sil
MySession_007_sync-44,0,800000,sil
MySession_007_sync-44,800000,1500000,p
MySession_007_sync-44,1500000,1800000,i
MySession_007_sync-44,1800000,3700000,s
MySession_007_sync-44,3700000,6800000,a
MySession_007_sync-44,6800000,6800000,sp
MySession_007_sync-44,6800000,7000000,sil
MySession_007_sync-12,0,1600000,sil
MySession_007_sync-12,1600000,2400000,y
MySession_007_sync-12,2400000,3400000,m
MySession_007_sync-12,3400000,6700000,e
MySession_007_sync-12,6700000,6700000,sp
MySession_007_sync-12,6700000,7000000,sil
MySession_007_sync-29,0,700000,sil
MySession_007_sync-29,700000,1300000,p
MySession_007_sync-29,1300000,1600000,e
MySession_007_sync-29,1600000,2600000,t
MySession_007_sync-29,2600000,3400000,R
MySession_007_sync-29,3400000,6400000,i
MySession_007_sync-29,6400000,6400000,sp
MySession_007_sync-29,6400000,6600000,sil
MySession_008_sync-13,0,800000,sil
MySession_008_sync-13,800000,3100000,an
MySession_008_sync-13,3100000,4400000,k
MySession_008_sync-13,4400000,7400000,a
MySession_008_sync-13,7400000,7400000,sp
MySession_008_sync-13,7400000,8000000,sil
MySession_007_sync-31,0,1600000,sil
MySession_007_sync-31,1600000,2300000,t
MySession_007_sync-31,2300000,2700000,o
MySession_007_sync-31,2700000,5000000,f
MySession_007_sync-31,5000000,6900000,y
MySession_007_sync-31,6900000,6900000,sp
MySession_007_sync-31,6900000,7500000,sil
MySession_007_sync-35,0,4200000,sil
MySession_007_sync-35,4200000,5500000,R
MySession_007_sync-35,5500000,6400000,o
MySession_007_sync-35,6400000,7200000,b
MySession_007_sync-35,7200000,10400000,o
MySession_007_sync-35,10400000,10400000,sp
MySession_007_sync-35,10400000,10800000,sil
MySession_005_sync-47,0,1200000,sil
MySession_005_sync-47,1200000,2100000,i
MySession_005_sync-47,2100000,3800000,s
MySession_005_sync-47,3800000,6900000,i
MySession_005_sync-47,6900000,6900000,sp
MySession_005_sync-47,6900000,7100000,sil
MySession_005_sync-04,0,800000,sil
MySession_005_sync-04,800000,1900000,d
MySession_005_sync-04,1900000,2900000,e
MySession_005_sync-04,2900000,4100000,k
MySession_005_sync-04,4100000,6800000,a
MySession_005_sync-04,6800000,6800000,sp
MySession_005_sync-04,6800000,7000000,sil
MySession_007_sync-46,0,900000,sil
MySession_007_sync-46,900000,1400000,p
MySession_007_sync-46,1400000,1700000,e
MySession_007_sync-46,1700000,3500000,k
MySession_007_sync-46,3500000,5900000,O
MySession_007_sync-46,5900000,6300000,R
MySession_007_sync-46,6300000,6300000,sp
MySession_007_sync-46,6300000,8000000,sil
MySession_006_sync-30,0,900000,sil
MySession_006_sync-30,900000,3400000,S
MySession_006_sync-30,3400000,3700000,e
MySession_006_sync-30,3700000,5800000,O
MySession_006_sync-30,5800000,7200000,l
MySession_006_sync-30,7200000,7200000,sp
MySession_006_sync-30,7200000,8100000,sil
MySession_006_sync-01,0,800000,sil
MySession_006_sync-01,800000,1800000,b
MySession_006_sync-01,1800000,2700000,a
MySession_006_sync-01,2700000,3400000,R
MySession_006_sync-01,3400000,6800000,e
MySession_006_sync-01,6800000,6800000,sp
MySession_006_sync-01,6800000,7100000,sil
MySession_008_sync-55,0,9200000,sil
MySession_008_sync-55,9200000,10000000,l
MySession_008_sync-55,10000000,10900000,i
MySession_008_sync-55,10900000,12200000,l
MySession_008_sync-55,12200000,15300000,a
MySession_008_sync-55,15300000,15300000,sp
MySession_008_sync-55,15300000,15700000,sil
MySession_008_sync-14,0,1000000,sil
MySession_008_sync-14,1000000,2800000,o
MySession_008_sync-14,2800000,4000000,k
MySession_008_sync-14,4000000,6700000,a
MySession_008_sync-14,6700000,6700000,sp
MySession_008_sync-14,6700000,7300000,sil
MySession_008_sync-48,0,1500000,sil
MySession_008_sync-48,1500000,2600000,n
MySession_008_sync-48,2600000,3200000,o
MySession_008_sync-48,3200000,6100000,m
MySession_008_sync-48,6100000,7800000,e
MySession_008_sync-48,7800000,7800000,sp
MySession_008_sync-48,7800000,8400000,sil
MySession_007_sync-34,0,800000,sil
MySession_007_sync-34,800000,1600000,R
MySession_007_sync-34,1600000,3000000,i
MySession_007_sync-34,3000000,3900000,p
MySession_007_sync-34,3900000,8000000,e
MySession_007_sync-34,8000000,8000000,sp
MySession_007_sync-34,8000000,8700000,sil
MySession_008_sync-53,0,1800000,sil
MySession_008_sync-53,1800000,2700000,l
MySession_008_sync-53,2700000,3100000,i
MySession_008_sync-53,3100000,4300000,m
MySession_008_sync-53,4300000,7400000,e
MySession_008_sync-53,7400000,7400000,sp
MySession_008_sync-53,7400000,7900000,sil
MySession_008_sync-42,0,800000,sil
MySession_008_sync-42,800000,1500000,l
MySession_008_sync-42,1500000,2200000,i
MySession_008_sync-42,2200000,4200000,s
MySession_008_sync-42,4200000,7500000,e
MySession_008_sync-42,7500000,7500000,sp
MySession_008_sync-42,7500000,8200000,sil
MySession_008_sync-20,0,900000,sil
MySession_008_sync-20,900000,1900000,b
MySession_008_sync-20,1900000,3000000,i
MySession_008_sync-20,3000000,4400000,k
MySession_008_sync-20,4400000,7300000,o
MySession_008_sync-20,7300000,7300000,sp
MySession_008_sync-20,7300000,7700000,sil
MySession_006_sync-23,0,800000,sil
MySession_006_sync-23,800000,2500000,R
MySession_006_sync-23,2500000,3600000,o
MySession_006_sync-23,3600000,4900000,t
MySession_006_sync-23,4900000,7800000,i
MySession_006_sync-23,7800000,7800000,sp
MySession_006_sync-23,7800000,8100000,sil
MySession_007_sync-15,0,900000,sil
MySession_007_sync-15,900000,2200000,s
MySession_007_sync-15,2200000,2800000,e
MySession_007_sync-15,2800000,3800000,d
MySession_007_sync-15,3800000,4100000,R
MySession_007_sync-15,4100000,7200000,a
MySession_007_sync-15,7200000,7200000,sp
MySession_007_sync-15,7200000,7400000,sil
MySession_006_sync-15,0,900000,sil
MySession_006_sync-15,900000,2000000,m
MySession_006_sync-15,2000000,2300000,a
MySession_006_sync-15,2300000,3000000,l
MySession_006_sync-15,3000000,7000000,a
MySession_006_sync-15,7000000,7300000,R
MySession_006_sync-15,7300000,7300000,sp
MySession_006_sync-15,7300000,8000000,sil
MySession_007_sync-27,0,1100000,sil
MySession_007_sync-27,1100000,2600000,s
MySession_007_sync-27,2600000,3100000,a
MySession_007_sync-27,3100000,4500000,m
MySession_007_sync-27,4500000,7400000,i
MySession_007_sync-27,7400000,7400000,sp
MySession_007_sync-27,7400000,7700000,sil
MySession_005_sync-44,0,800000,sil
MySession_005_sync-44,800000,1700000,l
MySession_005_sync-44,1700000,2800000,i
MySession_005_sync-44,2800000,3700000,m
MySession_005_sync-44,3700000,7100000,e
MySession_005_sync-44,7100000,7100000,sp
MySession_005_sync-44,7100000,7700000,sil
MySession_008_sync-11,0,800000,sil
MySession_008_sync-11,800000,1700000,R
MySession_008_sync-11,1700000,2400000,a
MySession_008_sync-11,2400000,4200000,m
MySession_008_sync-11,4200000,6600000,a
MySession_008_sync-11,6600000,6600000,sp
MySession_008_sync-11,6600000,7200000,sil
MySession_007_sync-18,0,5300000,sil
MySession_007_sync-18,5300000,6200000,f
MySession_007_sync-18,6200000,6700000,e
MySession_007_sync-18,6700000,8400000,k
MySession_007_sync-18,8400000,11600000,on
MySession_007_sync-18,11600000,11600000,sp
MySession_007_sync-18,11600000,12400000,sil
MySession_008_sync-10,0,800000,sil
MySession_008_sync-10,800000,2900000,s
MySession_008_sync-10,2900000,3700000,i
MySession_008_sync-10,3700000,4900000,m
MySession_008_sync-10,4900000,8000000,a
MySession_008_sync-10,8000000,8000000,sp
MySession_008_sync-10,8000000,8300000,sil
MySession_007_sync-22,0,800000,sil
MySession_007_sync-22,800000,1800000,m
MySession_007_sync-22,1800000,3000000,i
MySession_007_sync-22,3000000,4100000,t
MySession_007_sync-22,4100000,7400000,o
MySession_007_sync-22,7400000,7400000,sp
MySession_007_sync-22,7400000,7700000,sil
MySession_007_sync-04,0,800000,sil
MySession_007_sync-04,800000,1800000,k
MySession_007_sync-04,1800000,2100000,o
MySession_007_sync-04,2100000,3200000,l
MySession_007_sync-04,3200000,6400000,i
MySession_007_sync-04,6400000,6400000,sp
MySession_007_sync-04,6400000,6700000,sil
MySession_005_sync-52,0,700000,sil
MySession_005_sync-52,700000,1300000,d
MySession_005_sync-52,1300000,2000000,i
MySession_005_sync-52,2000000,4600000,v
MySession_005_sync-52,4600000,6100000,E
MySession_005_sync-52,6100000,6400000,R
MySession_005_sync-52,6400000,6400000,sp
MySession_005_sync-52,6400000,7000000,sil
MySession_005_sync-31,0,800000,sil
MySession_005_sync-31,800000,2200000,d
MySession_005_sync-31,2200000,2800000,e
MySession_005_sync-31,2800000,4800000,s
MySession_005_sync-31,4800000,7000000,e
MySession_005_sync-31,7000000,7000000,sp
MySession_005_sync-31,7000000,7600000,sil
MySession_007_sync-42,0,800000,sil
