aix-007-46,3500000,5600000,e
aix-007-46,5600000,5600000,sp
aix-007-46,5600000,6200000,sil
aix-005-42,0,700000,sil
aix-005-42,700000,1900000,R
aix-005-42,1900000,2300000,e
aix-005-42,2300000,3700000,p
aix-005-42,3700000,8400000,on
aix-005-42,8400000,9000000,sp
aix-005-42,9000000,9300000,sil
aix-008-03,0,9900000,sil
aix-008-03,9900000,10700000,k
aix-008-03,10700000,11900000,on
aix-008-03,11900000,12600000,d
aix-008-03,12600000,14600000,e
aix-008-03,14600000,14600000,sp
aix-008-03,14600000,15200000,sil
aix-007-41,0,900000,sil
aix-007-41,900000,2200000,n
aix-007-41,2200000,2800000,y
aix-007-41,2800000,3600000,l
aix-007-41,3600000,5800000,o
aix-007-41,5800000,5800000,sp
aix-007-41,5800000,6300000,sil
aix-006-27,0,800000,sil
aix-006-27,800000,1200000,b
aix-006-27,1200000,1900000,R
aix-006-27,1900000,2900000,i
aix-006-27,2900000,3500000,j
aix-006-27,3500000,5400000,o
aix-006-27,5400000,5400000,sp
aix-006-27,5400000,6400000,sil
aix-008-17,0,700000,sil
aix-008-17,700000,2900000,s
aix-008-17,2900000,3600000,i
aix-008-17,3600000,4500000,R
aix-008-17,4500000,6700000,e
aix-008-17,6700000,6700000,sp
aix-008-17,6700000,7300000,sil
aix-008-55,0,700000,sil
aix-008-55,700000,1900000,m
aix-008-55,1900000,2400000,a
aix-008-55,2400000,3800000,l
aix-008-55,3800000,5300000,i
aix-008-55,5300000,5300000,sp
aix-008-55,5300000,5900000,sil
aix-006-14,0,700000,sil
aix-006-14,700000,1400000,k
aix-006-14,1400000,1900000,o
aix-006-14,1900000,2900000,m
aix-006-14,2900000,5600000,a
aix-006-14,5600000,5600000,sp
aix-006-14,5600000,5800000,sil
aix-008-40,0,800000,sil
aix-008-40,800000,1900000,m
aix-008-40,1900000,2600000,i
aix-008-40,2600000,3600000,m
aix-008-40,3600000,5700000,e
aix-008-40,5700000,5700000,sp
aix-008-40,5700000,6300000,sil
aix-005-07,0,500000,sil
aix-005-07,500000,1500000,k
aix-005-07,1500000,2500000,o
aix-005-07,2500000,3400000,k
aix-005-07,3400000,6000000,a
aix-005-07,6000000,6000000,sp
aix-005-07,6000000,6500000,sil
aix-005-48,0,12900000,sil
aix-005-48,12900000,15000000,s
aix-005-48,15000000,15500000,i
aix-005-48,15500000,18000000,R
aix-005-48,18000000,18800000,ec
aix-005-48,18800000,18800000,sp
aix-005-48,18800000,20800000,sil
aix-006-23,0,400000,sil
aix-006-23,400000,1600000,t
aix-006-23,1600000,2100000,i
aix-006-23,2100000,2800000,t
aix-006-23,2800000,4300000,R
aix-006-23,4300000,5800000,e
aix-006-23,5800000,5800000,sp
aix-006-23,5800000,6400000,sil
aix-007-16,0,500000,sil
aix-007-16,500000,2400000,s
aix-007-16,2400000,2900000,e
aix-007-16,2900000,3700000,n
aix-007-16,3700000,6500000,a
aix-007-16,6500000,7200000,R
aix-007-16,7200000,7200000,sp
aix-007-16,7200000,7900000,sil
aix-007-35,0,800000,sil
aix-007-35,800000,2000000,b
aix-007-35,2000000,3500000,o
aix-007-35,3500000,5900000,a
aix-007-35,5900000,5900000,sp
aix-007-35,5900000,6100000,sil
aix-006-11,0,800000,sil
aix-006-11,800000,2000000,f
aix-006-11,2000000,2600000,a
aix-006-11,2600000,3600000,d
aix-006-11,3600000,5600000,e
aix-006-11,5600000,5600000,sp
aix-006-11,5600000,6400000,sil
aix-008-43,0,200000,sil
aix-008-43,200000,1900000,s
aix-008-43,1900000,2500000,e
aix-008-43,2500000,3700000,R
aix-008-43,3700000,5500000,e
aix-008-43,5500000,5500000,sp
aix-008-43,5500000,6100000,sil
aix-007-13,0,600000,sil
aix-007-13,600000,1700000,R
aix-007-13,1700000,2800000,o
aix-007-13,2800000,4200000,s
aix-007-13,4200000,6300000,e
aix-007-13,6300000,6300000,sp
aix-007-13,6300000,6900000,sil
aix-006-10,0,600000,sil
aix-006-10,600000,2000000,R
aix-006-10,2000000,3000000,e
aix-006-10,3000000,4400000,a
aix-006-10,4400000,6400000,l
aix-006-10,6400000,6400000,sp
aix-006-10,6400000,7400000,sil
aix-005-09,0,700000,sil
aix-005-09,700000,2400000,R
aix-005-09,2400000,3600000,a
aix-005-09,3600000,4500000,m
aix-005-09,4500000,7000000,a
aix-005-09,7000000,7000000,sp
aix-005-09,7000000,7700000,sil
aix-008-10,0,600000,sil
aix-008-10,600000,2200000,d
aix-008-10,2200000,3000000,e
aix-008-10,3000000,4700000,s
aix-008-10,4700000,6900000,i
aix-008-10,6900000,6900000,sp
aix-008-10,6900000,7200000,sil
aix-008-26,0,900000,sil
aix-008-26,900000,2000000,n
aix-008-26,2000000,3400000,e
aix-008-26,3400000,5700000,o
aix-008-26,5700000,5700000,sp
aix-008-26,5700000,6200000,sil
aix-006-08,0,500000,sil
aix-006-08,500000,2300000,s
aix-006-08,2300000,3000000,i
aix-006-08,3000000,4300000,R
aix-006-08,4300000,6200000,e
aix-006-08,6200000,6200000,sp
aix-006-08,6200000,6900000,sil
aix-007-28,0,400000,sil
aix-007-28,400000,1900000,t
aix-007-28,1900000,2200000,i
aix-007-28,2200000,3600000,p
aix-007-28,3600000,5500000,e
aix-007-28,5500000,5500000,sp
aix-007-28,5500000,6200000,sil
aix-005-08,0,1300000,sil
aix-005-08,1300000,2600000,o
aix-005-08,2600000,3600000,k
aix-005-08,3600000,6400000,a
aix-005-08,6400000,6400000,sp
aix-005-08,6400000,6800000,sil
aix-007-08,0,200000,sil
aix-007-08,200000,1700000,t
aix-007-08,1700000,2100000,i
aix-007-08,2100000,3400000,R
aix-007-08,3400000,5500000,e
aix-007-08,5500000,5500000,sp
aix-007-08,5500000,6100000,sil
aix-007-15,0,800000,sil
aix-007-15,800000,1400000,d
aix-007-15,1400000,2200000,R
aix-007-15,2200000,3400000,a
aix-007-15,3400000,4600000,p
aix-007-15,4600000,6600000,e
aix-007-15,6600000,6600000,sp
aix-007-15,6600000,7300000,sil
aix-008-36,0,800000,sil
aix-008-36,800000,2700000,v
aix-008-36,2700000,3100000,e
aix-008-36,3100000,4700000,t
aix-008-36,4700000,6700000,o
aix-008-36,6700000,6700000,sp
aix-008-36,6700000,7300000,sil
aix-005-28,0,900000,sil
aix-005-28,900000,2600000,m
aix-005-28,2600000,4200000,e
aix-005-28,4200000,7400000,a
aix-005-28,7400000,7400000,sp
aix-005-28,7400000,7600000,sil
aix-005-04,0,4300000,sil
aix-005-04,4300000,5300000,k
aix-005-04,5300000,6000000,o
aix-005-04,6000000,6900000,d
aix-005-04,6900000,8900000,e
aix-005-04,8900000,8900000,sp
aix-005-04,8900000,9800000,sil
aix-007-59,0,400000,sil
aix-007-59,400000,1300000,p
aix-007-59,1300000,2100000,a
aix-007-59,2100000,3800000,s
aix-007-59,3800000,5700000,e
aix-007-59,5700000,5700000,sp
aix-007-59,5700000,6300000,sil
aix-008-11,0,800000,sil
aix-008-11,800000,1900000,m
aix-008-11,1900000,3200000,a
aix-008-11,3200000,4000000,R
aix-008-11,4000000,6600000,a
aix-008-11,6600000,6600000,sp
aix-008-11,6600000,6800000,sil
aix-005-18,0,800000,sil
aix-005-18,800000,2400000,m
aix-005-18,2400000,3800000,a
aix-005-18,3800000,4800000,R
aix-005-18,4800000,6800000,e
aix-005-18,6800000,6800000,sp
aix-005-18,6800000,7600000,sil
aix-005-25,0,800000,sil
aix-005-25,800000,3300000,s
aix-005-25,3300000,4000000,i
aix-005-25,4000000,4700000,d
aix-005-25,4700000,7300000,i
aix-005-25,7300000,7300000,sp
aix-005-25,7300000,7600000,sil
aix-008-15,0,500000,sil
aix-008-15,500000,1500000,k
aix-008-15,1500000,2600000,a
aix-008-15,2600000,3200000,R
aix-008-15,3200000,5900000,a
aix-008-15,5900000,5900000,sp
aix-008-15,5900000,6100000,sil
aix-007-58,0,800000,sil
aix-007-58,800000,2000000,d
aix-007-58,2000000,2800000,e
aix-007-58,2800000,4200000,s
aix-007-58,4200000,6300000,in
aix-007-58,6300000,6300000,sp
aix-007-58,6300000,7000000,sil
aix-007-31,0,200000,sil
aix-007-31,200000,1400000,f
aix-007-31,1400000,2400000,y
aix-007-31,2400000,3400000,t
aix-007-31,3400000,5500000,e
aix-007-31,5500000,5500000,sp
aix-007-31,5500000,6100000,sil
aix-008-48,0,700000,sil
aix-008-48,700000,2300000,R
aix-008-48,2300000,2600000,ec
aix-008-48,2600000,3600000,n
aix-008-48,3600000,5600000,o
aix-008-48,5600000,5600000,sp
aix-008-48,5600000,6100000,sil
aix-007-17,0,500000,sil
aix-007-17,500000,1600000,k
aix-007-17,1600000,1900000,w
aix-007-17,1900000,2500000,a
aix-007-17,2500000,4300000,f
aix-007-17,4300000,6300000,e
aix-007-17,6300000,6600000,sp
aix-007-17,6600000,6900000,sil
aix-008-49,0,800000,sil
aix-008-49,800000,1500000,m
aix-008-49,1500000,1900000,e
aix-008-49,1900000,3200000,t
aix-008-49,3200000,5600000,a
aix-008-49,5600000,5600000,sp
aix-008-49,5600000,5800000,sil
aix-006-12,0,800000,sil
aix-006-12,800000,2000000,m
aix-006-12,2000000,2500000,i
aix-006-12,2500000,4100000,k
aix-006-12,4100000,6900000,a
aix-006-12,6900000,6900000,sp
aix-006-12,6900000,8600000,sil
aix-008-41,0,500000,sil
aix-008-41,500000,2400000,s
aix-008-41,2400000,2800000,i
aix-008-41,2800000,4300000,R
aix-008-41,4300000,6500000,o
aix-008-41,6500000,6500000,sp
aix-008-41,6500000,7000000,sil
aix-008-18,0,400000,sil
aix-008-18,400000,1200000,p
aix-008-18,1200000,1600000,i
aix-008-18,1600000,3300000,k
aix-008-18,3300000,5800000,a
aix-008-18,5800000,5800000,sp
aix-008-18,5800000,6000000,sil
aix-007-14,0,500000,sil
aix-007-14,500000,1300000,t
aix-007-14,1300000,3100000,E
aix-007-14,3100000,3400000,R
aix-007-14,3400000,4100000,s
aix-007-14,4100000,6200000,e
aix-007-14,6200000,6200000,sp
aix-007-14,6200000,6800000,sil
aix-007-07,0,600000,sil
aix-007-07,600000,1900000,g
aix-007-07,1900000,2500000,a
aix-007-07,2500000,3300000,m
aix-007-07,3300000,5500000,a
aix-007-07,5500000,5500000,sp
aix-007-07,5500000,5900000,sil
aix-006-26,0,800000,sil
aix-006-26,800000,1500000,l
aix-006-26,1500000,2600000,i
aix-006-26,2600000,3200000,l
aix-006-26,3200000,5900000,a
aix-006-26,5900000,5900000,sp
aix-006-26,5900000,6100000,sil
aix-007-02,0,400000,sil
aix-007-02,400000,1500000,p
aix-007-02,1500000,1900000,i
aix-007-02,1900000,3300000,k
aix-007-02,3300000,5400000,o
aix-007-02,5400000,5400000,sp
aix-007-02,5400000,5800000,sil
aix-006-25,0,900000,sil
aix-006-25,900000,1200000,d
aix-006-25,1200000,1900000,R
aix-006-25,1900000,2900000,a
aix-006-25,2900000,4000000,p
aix-006-25,4000000,6400000,o
aix-006-25,6400000,6400000,sp
aix-006-25,6400000,7700000,sil
aix-005-16,0,600000,sil
aix-005-16,600000,1400000,k
aix-005-16,1400000,2500000,o
aix-005-16,2500000,3600000,k
aix-005-16,3600000,5800000,on
aix-005-16,5800000,5800000,sp
aix-005-16,5800000,6500000,sil
aix-008-38,0,500000,sil
aix-008-38,500000,1300000,p
aix-008-38,1300000,2000000,i
aix-008-38,2000000,3200000,p
aix-008-38,3200000,5700000,a
aix-008-38,5700000,5700000,sp
aix-008-38,5700000,5900000,sil
aix-005-19,0,800000,sil
aix-005-19,800000,3100000,s
aix-005-19,3100000,3800000,i
aix-005-19,3800000,4900000,R
aix-005-19,4900000,6900000,e
aix-005-19,6900000,6900000,sp
aix-005-19,6900000,7600000,sil
aix-008-06,0,500000,sil
aix-008-06,500000,1500000,k
aix-008-06,1500000,2100000,o
aix-008-06,2100000,3200000,d
aix-008-06,3200000,5300000,e
aix-008-06,5300000,5300000,sp
aix-008-06,5300000,5900000,sil
aix-007-50,0,500000,sil
aix-007-50,500000,1600000,k
aix-007-50,1600000,2700000,o
aix-007-50,2700000,4000000,s
aix-007-50,4000000,6200000,y
aix-007-50,6200000,6200000,sp
aix-007-50,6200000,6800000,sil
aix-005-40,0,10500000,sil
aix-005-40,10500000,12200000,R
aix-005-40,12200000,13200000,e
aix-005-40,13200000,13900000,a
aix-005-40,13900000,14200000,k
aix-005-40,14200000,15100000,sp
aix-005-40,15100000,18400000,sil
aix-008-47,0,1000000,sil
aix-008-47,1000000,2100000,i
aix-008-47,2100000,3700000,s
aix-008-47,3700000,5700000,i
aix-008-47,5700000,5700000,sp
aix-008-47,5700000,6000000,sil
aix-005-27,0,500000,sil
aix-005-27,500000,2700000,s
aix-005-27,2700000,3200000,i
aix-005-27,3200000,4800000,p
aix-005-27,4800000,7000000,o
aix-005-27,7000000,7000000,sp
aix-005-27,7000000,7600000,sil
aix-008-35,0,800000,sil
aix-008-35,800000,1900000,m
aix-008-35,1900000,2700000,i
aix-008-35,2700000,4000000,R
aix-008-35,4000000,5600000,e
aix-008-35,5600000,5600000,sp
aix-008-35,5600000,6200000,sil
aix-006-22,0,900000,sil
aix-006-22,900000,1800000,n
aix-006-22,1800000,2100000,w
aix-006-22,2100000,3400000,a
aix-006-22,3400000,4200000,R
aix-006-22,4200000,6700000,o
aix-006-22,6700000,6700000,sp
aix-006-22,6700000,7600000,sil
aix-007-30,0,300000,sil
aix-007-30,300000,1300000,p
aix-007-30,1300000,1900000,o
aix-007-30,1900000,3400000,t
aix-007-30,3400000,5700000,o
aix-007-30,5700000,5700000,sp
aix-007-30,5700000,6600000,sil
aix-006-07,0,5000000,sil
aix-006-07,5000000,6200000,m
aix-006-07,6200000,7400000,a
aix-006-07,7400000,8100000,R
aix-006-07,8100000,10100000,e
aix-006-07,10100000,10100000,sp
aix-006-07,10100000,10900000,sil
aix-007-25,0,800000,sil
aix-007-25,800000,1600000,b
aix-007-25,1600000,2400000,u
aix-007-25,2400000,3500000,d
aix-007-25,3500000,5500000,e
aix-007-25,5500000,5500000,sp
aix-007-25,5500000,6200000,sil
aix-006-17,0,800000,sil
aix-006-17,800000,1600000,b
aix-006-17,1600000,2500000,R
aix-006-17,2500000,3000000,e
aix-006-17,3000000,4600000,z
aix-006-17,4600000,6600000,e
aix-006-17,6600000,6600000,sp
aix-006-17,6600000,7300000,sil
aix-007-49,0,800000,sil
aix-007-49,800000,2100000,b
aix-007-49,2100000,3500000,e
aix-007-49,3500000,6000000,a
aix-007-49,6000000,6000000,sp
aix-007-49,6000000,6200000,sil
aix-008-24,0,600000,sil
aix-008-24,600000,1700000,d
aix-008-24,1700000,2300000,e
aix-008-24,2300000,3300000,m
aix-008-24,3300000,5500000,i
aix-008-24,5500000,5500000,sp
aix-008-24,5500000,5800000,sil
aix-008-33,0,700000,sil
aix-008-33,700000,2700000,s
aix-008-33,2700000,3300000,e
aix-008-33,3300000,4200000,d
aix-008-33,4200000,6200000,e
aix-008-33,6200000,6200000,sp
aix-008-33,6200000,6800000,sil
aix-005-53,0,800000,sil
aix-005-53,800000,2000000,v
aix-005-53,2000000,3300000,E
aix-005-53,3300000,3600000,R
aix-005-53,3600000,5100000,s
aix-005-53,5100000,7100000,e
aix-005-53,7100000,7100000,sp
aix-005-53,7100000,7800000,sil
aix-005-23,0,9100000,sil
aix-005-23,9100000,10600000,m
aix-005-23,10600000,11300000,i
aix-005-23,11300000,13100000,R
aix-005-23,13100000,14700000,e
aix-005-23,14700000,14700000,sp
aix-005-23,14700000,15400000,sil
aix-006-13,0,700000,sil
aix-006-13,700000,2500000,s
aix-006-13,2500000,3000000,i
aix-006-13,3000000,3700000,d
aix-006-13,3700000,5900000,i
aix-006-13,5900000,5900000,sp
aix-006-13,5900000,6500000,sil
aix-006-04,0,9300000,sil
aix-006-04,9300000,10600000,b
aix-006-04,10600000,11200000,a
aix-006-04,11200000,12200000,b
aix-006-04,12200000,14800000,i
aix-006-04,14800000,14800000,sp
aix-006-04,14800000,15100000,sil
aix-007-27,0,800000,sil
aix-007-27,800000,2100000,m
aix-007-27,2100000,2800000,i
aix-007-27,2800000,3800000,R
aix-007-27,3800000,6200000,o
aix-007-27,6200000,6200000,sp
aix-007-27,6200000,6700000,sil
aix-007-48,0,700000,sil
aix-007-48,700000,2200000,s
aix-007-48,2200000,2600000,e
aix-007-48,2600000,4100000,t
aix-007-48,4100000,6300000,on
aix-007-48,6300000,6300000,sp
aix-007-48,6300000,6800000,sil
aix-005-17,0,800000,sil
aix-005-17,800000,2600000,d
aix-005-17,2600000,3600000,e
aix-005-17,3600000,5300000,s
aix-005-17,5300000,7700000,i
aix-005-17,7700000,7700000,sp
aix-005-17,7700000,8200000,sil
aix-006-03,0,800000,sil
aix-006-03,800000,1800000,b
aix-006-03,1800000,2700000,a
aix-006-03,2700000,4100000,s
aix-006-03,4100000,7200000,a
aix-006-03,7200000,7200000,sp
aix-006-03,7200000,7400000,sil
aix-007-05,0,800000,sil
aix-007-05,800000,2700000,d
aix-007-05,2700000,3000000,e
aix-007-05,3000000,3900000,d
aix-007-05,3900000,6600000,i
aix-007-05,6600000,6600000,sp
aix-007-05,6600000,6800000,sil
aix-005-56,0,2000000,sil
aix-005-56,2000000,3600000,R
aix-005-56,3600000,3900000,e
aix-005-56,3900000,4800000,t
aix-005-56,4800000,6000000,R
aix-005-56,6000000,8000000,o
aix-005-56,8000000,8000000,sp
aix-005-56,8000000,9900000,sil
aix-007-38,0,800000,sil
aix-007-38,800000,2000000,b
aix-007-38,2000000,2400000,a
aix-007-38,2400000,4500000,t
aix-007-38,4500000,6700000,i
aix-007-38,6700000,6700000,sp
aix-007-38,6700000,7000000,sil
aix-007-57,0,800000,sil
aix-007-57,800000,2000000,n
aix-007-57,2000000,3400000,e
aix-007-57,3400000,5500000,on
aix-007-57,5500000,5500000,sp
aix-007-57,5500000,6200000,sil
aix-008-32,0,400000,sil
aix-008-32,400000,1300000,t
aix-008-32,1300000,2000000,o
aix-008-32,2000000,3100000,m
aix-008-32,3100000,5800000,a
aix-008-32,5800000,5800000,sp
aix-008-32,5800000,6000000,sil
aix-007-32,0,400000,sil
aix-007-32,400000,1000000,t
aix-007-32,1000000,1600000,R
aix-007-32,1600000,1900000,a
aix-007-32,1900000,3800000,k
aix-007-32,3800000,5800000,a
aix-007-32,5800000,5800000,sp
aix-007-32,5800000,6200000,sil
aix-005-52,0,18500000,sil
aix-005-52,18500000,19500000,t
aix-005-52,19500000,20400000,o
aix-005-52,20400000,21200000,d
aix-005-52,21200000,24000000,i
aix-005-52,24000000,24000000,sp
aix-005-52,24000000,24300000,sil
aix-005-49,0,900000,sil
aix-005-49,900000,2400000,n
aix-005-49,2400000,3200000,o
aix-005-49,3200000,4300000,m
aix-005-49,4300000,6500000,e
aix-005-49,6500000,6500000,sp
aix-005-49,6500000,7300000,sil
aix-005-32,0,500000,sil
aix-005-32,500000,2900000,s
aix-005-32,2900000,3400000,e
aix-005-32,3400000,4900000,k
aix-005-32,4900000,7000000,o
aix-005-32,7000000,7000000,sp
aix-005-32,7000000,7700000,sil
aix-008-45,0,800000,sil
aix-008-45,800000,1900000,n
aix-008-45,1900000,3100000,a
aix-008-45,3100000,4000000,R
aix-008-45,4000000,6200000,e
aix-008-45,6200000,6200000,sp
aix-008-45,6200000,6600000,sil
aix-007-33,0,500000,sil
aix-007-33,500000,1300000,p
aix-007-33,1300000,2300000,e
aix-007-33,2300000,3000000,R
aix-007-33,3000000,5200000,i
aix-007-33,5200000,5200000,sp
aix-007-33,5200000,5400000,sil
aix-005-02,0,500000,sil
aix-005-02,500000,1500000,k
aix-005-02,1500000,2200000,a
aix-005-02,2200000,3200000,m
aix-005-02,3200000,5700000,a
aix-005-02,5700000,5700000,sp
aix-005-02,5700000,6300000,sil
aix-007-55,0,500000,sil
aix-007-55,500000,1400000,t
aix-007-55,1400000,2700000,on
aix-007-55,2700000,3000000,b
aix-007-55,3000000,5600000,o
aix-007-55,5600000,5600000,sp
aix-007-55,5600000,6200000,sil
aix-005-54,0,900000,sil
aix-005-54,900000,2200000,n
aix-005-54,2200000,3400000,e
aix-005-54,3400000,4600000,v
aix-005-54,4600000,6700000,e
aix-005-54,6700000,6700000,sp
aix-005-54,6700000,7400000,sil
aix-005-24,0,800000,sil
aix-005-24,800000,2400000,n
aix-005-24,2400000,3600000,e
aix-005-24,3600000,6400000,o
aix-005-24,6400000,6400000,sp
aix-005-24,6400000,7400000,sil
aix-005-26,0,14500000,sil
aix-005-26,14500000,15600000,k
aix-005-26,15600000,16100000,o
aix-005-26,16100000,17200000,m
aix-005-26,17200000,19800000,a
aix-005-26,19800000,19800000,sp
aix-005-26,19800000,20200000,sil
aix-008-02,0,400000,sil
aix-008-02,400000,1400000,t
aix-008-02,1400000,3200000,O
aix-008-02,3200000,3500000,R
aix-008-02,3500000,4000000,S
aix-008-02,4000000,6300000,i
aix-008-02,6300000,6300000,sp
aix-008-02,6300000,6700000,sil
